MESSAGEDATE,"station_name","wl_radar","wl_radar_QC","water_sea_level","water_sea_level_QC",lat,lon
"2024-04-13 17:50:00",TOROBULU,"2.17559",1,"2.164",1,"-4.44595","122.4563"
"2024-04-13 17:40:00",TOROBULU,"2.08459",1,"2.072",1,"-4.44595","122.4563"
"2024-04-13 17:30:00",TOROBULU,"1.98859",1,"1.975",1,"-4.44595","122.4563"
"2024-04-13 17:20:00",TOROBULU,"1.89159",1,"1.877",1,"-4.44595","122.4563"
"2024-04-13 17:10:00",TOROBULU,"1.78059",1,"1.764",1,"-4.44595","122.4563"
"2024-04-13 17:00:00",TOROBULU,"1.68859",1,"1.67",1,"-4.44595","122.4563"
"2024-04-13 16:50:00",TOROBULU,"1.59159",1,"1.571",1,"-4.44595","122.4563"
"2024-04-13 16:40:00",TOROBULU,"1.50359",1,"1.48",1,"-4.44595","122.4563"
"2024-04-13 16:30:00",TOROBULU,"1.40159",1,"1.375",1,"-4.44595","122.4563"
"2024-04-13 16:20:00",TOROBULU,"1.30759",1,"1.28",1,"-4.44595","122.4563"
"2024-04-13 16:10:00",TOROBULU,"1.22959",1,"1.199",1,"-4.44595","122.4563"
"2024-04-13 16:00:00",TOROBULU,"1.15159",1,"1.12",1,"-4.44595","122.4563"
"2024-04-13 15:50:00",TOROBULU,"1.08159",1,"1.05",1,"-4.44595","122.4563"
"2024-04-13 15:40:00",TOROBULU,"1.01759",1,"0.985",1,"-4.44595","122.4563"
"2024-04-13 15:30:00",TOROBULU,"0.97159",1,"0.938",1,"-4.44595","122.4563"
"2024-04-13 15:20:00",TOROBULU,"0.92059",1,"0.886",1,"-4.44595","122.4563"
"2024-04-13 15:10:00",TOROBULU,"0.88359",1,"0.849",1,"-4.44595","122.4563"
"2024-04-13 15:00:00",TOROBULU,"0.86059",1,"0.827",1,"-4.44595","122.4563"
"2024-04-13 14:50:00",TOROBULU,"0.85459",1,"0.821",1,"-4.44595","122.4563"
"2024-04-13 14:40:00",TOROBULU,"0.85959",1,"0.826",1,"-4.44595","122.4563"
"2024-04-13 14:30:00",TOROBULU,"0.86659",1,"0.833",1,"-4.44595","122.4563"
"2024-04-13 14:20:00",TOROBULU,"0.88359",1,"0.851",1,"-4.44595","122.4563"
"2024-04-13 14:10:00",TOROBULU,"0.92859",1,"0.895",1,"-4.44595","122.4563"
"2024-04-13 14:00:00",TOROBULU,"0.97159",1,"0.94",1,"-4.44595","122.4563"
"2024-04-13 13:50:00",TOROBULU,"1.02059",1,"0.992",1,"-4.44595","122.4563"
"2024-04-13 13:40:00",TOROBULU,"1.07759",1,"1.053",1,"-4.44595","122.4563"
"2024-04-13 13:30:00",TOROBULU,"1.14659",1,"1.124",1,"-4.44595","122.4563"
"2024-04-13 13:20:00",TOROBULU,"1.22259",1,"1.198",1,"-4.44595","122.4563"
"2024-04-13 13:10:00",TOROBULU,"1.30259",1,"1.278",1,"-4.44595","122.4563"
"2024-04-13 13:00:00",TOROBULU,"1.38859",1,"1.366",1,"-4.44595","122.4563"
"2024-04-13 12:50:00",TOROBULU,"1.48259",1,"1.464",1,"-4.44595","122.4563"
"2024-04-13 12:40:00",TOROBULU,"1.57959",1,"1.561",1,"-4.44595","122.4563"
"2024-04-13 12:30:00",TOROBULU,"1.67759",1,"1.658",1,"-4.44595","122.4563"
"2024-04-13 12:20:00",TOROBULU,"1.78259",1,"1.767",1,"-4.44595","122.4563"
"2024-04-13 12:10:00",TOROBULU,"1.88959",1,"1.877",1,"-4.44595","122.4563"
"2024-04-13 12:00:00",TOROBULU,"2.00159",1,"1.998",1,"-4.44595","122.4563"
"2024-04-13 11:50:00",TOROBULU,"2.10759",1,"2.104",1,"-4.44595","122.4563"
"2024-04-13 11:40:00",TOROBULU,"2.22259",1,"2.221",1,"-4.44595","122.4563"
"2024-04-13 11:30:00",TOROBULU,"2.33259",1,"2.333",1,"-4.44595","122.4563"
"2024-04-13 11:20:00",TOROBULU,"2.44459",1,"2.444",1,"-4.44595","122.4563"
"2024-04-13 11:10:00",TOROBULU,"2.55059",1,"2.55",1,"-4.44595","122.4563"
"2024-04-13 11:00:00",TOROBULU,"2.65059",1,"2.656",1,"-4.44595","122.4563"
"2024-04-13 10:50:00",TOROBULU,"2.75459",1,"2.762",1,"-4.44595","122.4563"
"2024-04-13 10:40:00",TOROBULU,"2.84459",1,"2.853",1,"-4.44595","122.4563"
"2024-04-13 10:30:00",TOROBULU,"2.93759",1,"2.945",1,"-4.44595","122.4563"
"2024-04-13 10:20:00",TOROBULU,"3.02759",1,"3.035",1,"-4.44595","122.4563"
"2024-04-13 10:10:00",TOROBULU,"3.11859",1,"3.122",1,"-4.44595","122.4563"
"2024-04-13 10:00:00",TOROBULU,"3.18659",1,"3.193",1,"-4.44595","122.4563"
"2024-04-13 09:50:00",TOROBULU,"3.25359",1,"3.261",1,"-4.44595","122.4563"
"2024-04-13 09:40:00",TOROBULU,"3.32159",1,"3.333",1,"-4.44595","122.4563"
"2024-04-13 09:30:00",TOROBULU,"3.38759",1,"3.398",1,"-4.44595","122.4563"
"2024-04-13 09:20:00",TOROBULU,"3.44059",1,"3.454",1,"-4.44595","122.4563"
"2024-04-13 09:10:00",TOROBULU,"3.49159",1,"3.506",1,"-4.44595","122.4563"
"2024-04-13 09:00:00",TOROBULU,"3.53959",1,"3.554",1,"-4.44595","122.4563"
"2024-04-13 08:50:00",TOROBULU,"3.58159",1,"3.598",1,"-4.44595","122.4563"
"2024-04-13 08:40:00",TOROBULU,"3.61959",1,"3.634",1,"-4.44595","122.4563"
"2024-04-13 08:30:00",TOROBULU,"3.64759",1,"3.665",1,"-4.44595","122.4563"
"2024-04-13 08:20:00",TOROBULU,"3.66759",1,"3.684",1,"-4.44595","122.4563"
"2024-04-13 08:10:00",TOROBULU,"3.67959",1,"3.698",1,"-4.44595","122.4563"
"2024-04-13 08:00:00",TOROBULU,"3.68159",1,"3.699",1,"-4.44595","122.4563"
"2024-04-13 07:50:00",TOROBULU,"3.68059",1,"3.697",1,"-4.44595","122.4563"
"2024-04-13 07:40:00",TOROBULU,"3.67559",1,"3.692",1,"-4.44595","122.4563"
"2024-04-13 07:30:00",TOROBULU,"3.66659",1,"3.683",1,"-4.44595","122.4563"
"2024-04-13 07:20:00",TOROBULU,"3.65059",1,"3.668",1,"-4.44595","122.4563"
"2024-04-13 07:10:00",TOROBULU,"3.63059",1,"3.647",1,"-4.44595","122.4563"
"2024-04-13 07:00:00",TOROBULU,"3.60559",1,"3.623",1,"-4.44595","122.4563"
"2024-04-13 06:50:00",TOROBULU,"3.57459",1,"3.592",1,"-4.44595","122.4563"
"2024-04-13 06:40:00",TOROBULU,"3.53459",1,"3.551",1,"-4.44595","122.4563"
"2024-04-13 06:30:00",TOROBULU,"3.49659",1,"3.514",1,"-4.44595","122.4563"
"2024-04-13 06:20:00",TOROBULU,"3.45459",1,"3.473",1,"-4.44595","122.4563"
"2024-04-13 06:10:00",TOROBULU,"3.41459",1,"3.433",1,"-4.44595","122.4563"
"2024-04-13 06:00:00",TOROBULU,"3.36459",1,"3.38",1,"-4.44595","122.4563"
"2024-04-13 05:50:00",TOROBULU,"3.30159",1,"3.319",1,"-4.44595","122.4563"
"2024-04-13 05:40:00",TOROBULU,"3.23859",1,"3.253",1,"-4.44595","122.4563"
"2024-04-13 05:30:00",TOROBULU,"3.17159",1,"3.183",1,"-4.44595","122.4563"
"2024-04-13 05:20:00",TOROBULU,"3.10259",1,"3.112",1,"-4.44595","122.4563"
"2024-04-13 05:10:00",TOROBULU,"3.02759",1,"3.037",1,"-4.44595","122.4563"
"2024-04-13 05:00:00",TOROBULU,"2.95159",1,"2.964",1,"-4.44595","122.4563"
"2024-04-13 04:50:00",TOROBULU,"2.87359",1,"2.884",1,"-4.44595","122.4563"
"2024-04-13 04:40:00",TOROBULU,"2.78659",1,"2.796",1,"-4.44595","122.4563"
"2024-04-13 04:30:00",TOROBULU,"2.70159",1,"2.708",1,"-4.44595","122.4563"
"2024-04-13 04:20:00",TOROBULU,"2.61959",1,"2.625",1,"-4.44595","122.4563"
"2024-04-13 04:10:00",TOROBULU,"2.54559",1,"2.55",1,"-4.44595","122.4563"
"2024-04-13 04:00:00",TOROBULU,"2.47059",1,"2.474",1,"-4.44595","122.4563"
"2024-04-13 03:50:00",TOROBULU,"2.40059",1,"2.402",1,"-4.44595","122.4563"
"2024-04-13 03:40:00",TOROBULU,"2.32859",1,"2.328",1,"-4.44595","122.4563"
"2024-04-13 03:30:00",TOROBULU,"2.25759",1,"2.255",1,"-4.44595","122.4563"
"2024-04-13 03:20:00",TOROBULU,"2.19459",1,"2.192",1,"-4.44595","122.4563"
"2024-04-13 03:10:00",TOROBULU,"2.14459",1,"2.141",1,"-4.44595","122.4563"
"2024-04-13 03:00:00",TOROBULU,"2.10059",1,"2.094",1,"-4.44595","122.4563"
"2024-04-13 02:50:00",TOROBULU,"2.05359",1,"2.046",1,"-4.44595","122.4563"
"2024-04-13 02:40:00",TOROBULU,"2.01859",1,"2.008",1,"-4.44595","122.4563"
"2024-04-13 02:30:00",TOROBULU,"1.98159",1,"1.971",1,"-4.44595","122.4563"
"2024-04-13 02:20:00",TOROBULU,"1.95959",1,"1.95",1,"-4.44595","122.4563"
"2024-04-13 02:10:00",TOROBULU,"1.94459",1,"1.933",1,"-4.44595","122.4563"
"2024-04-13 02:00:00",TOROBULU,"1.93559",1,"1.925",1,"-4.44595","122.4563"
"2024-04-13 01:50:00",TOROBULU,"1.93259",1,"1.923",1,"-4.44595","122.4563"
"2024-04-13 01:40:00",TOROBULU,"1.93659",1,"1.927",1,"-4.44595","122.4563"
"2024-04-13 01:30:00",TOROBULU,"1.95459",1,"1.945",1,"-4.44595","122.4563"
"2024-04-13 01:20:00",TOROBULU,"1.97659",1,"1.968",1,"-4.44595","122.4563"
"2024-04-13 01:10:00",TOROBULU,"2.00559",1,"1.998",1,"-4.44595","122.4563"
"2024-04-13 01:00:00",TOROBULU,"2.04459",1,"2.036",1,"-4.44595","122.4563"
"2024-04-13 00:50:00",TOROBULU,"2.09559",1,"2.087",1,"-4.44595","122.4563"
"2024-04-13 00:40:00",TOROBULU,"2.15059",1,"2.143",1,"-4.44595","122.4563"
"2024-04-13 00:30:00",TOROBULU,"2.21259",1,"2.205",1,"-4.44595","122.4563"
"2024-04-13 00:20:00",TOROBULU,"2.27559",1,"2.267",1,"-4.44595","122.4563"
"2024-04-13 00:10:00",TOROBULU,"2.33859",1,"2.331",1,"-4.44595","122.4563"
"2024-04-13 00:00:00",TOROBULU,"2.40759",1,"2.401",1,"-4.44595","122.4563"
"2024-04-12 23:50:00",TOROBULU,"2.47059",1,"2.469",1,"-4.44595","122.4563"
"2024-04-12 23:40:00",TOROBULU,"2.54359",1,"2.542",1,"-4.44595","122.4563"
"2024-04-12 23:30:00",TOROBULU,"2.61559",1,"2.619",1,"-4.44595","122.4563"
"2024-04-12 23:20:00",TOROBULU,"2.68859",1,"2.693",1,"-4.44595","122.4563"
"2024-04-12 23:10:00",TOROBULU,"2.75859",1,"2.762",1,"-4.44595","122.4563"
"2024-04-12 23:00:00",TOROBULU,"2.82859",1,"2.833",1,"-4.44595","122.4563"
"2024-04-12 22:50:00",TOROBULU,"2.89859",1,"2.904",1,"-4.44595","122.4563"
"2024-04-12 22:40:00",TOROBULU,"2.96959",1,"2.975",1,"-4.44595","122.4563"
"2024-04-12 22:30:00",TOROBULU,"3.03559",1,"3.045",1,"-4.44595","122.4563"
"2024-04-12 22:20:00",TOROBULU,"3.09759",1,"3.108",1,"-4.44595","122.4563"
"2024-04-12 22:10:00",TOROBULU,"3.15559",1,"3.166",1,"-4.44595","122.4563"
"2024-04-12 22:00:00",TOROBULU,"3.20959",1,"3.221",1,"-4.44595","122.4563"
"2024-04-12 21:50:00",TOROBULU,"3.25859",1,"3.268",1,"-4.44595","122.4563"
"2024-04-12 21:40:00",TOROBULU,"3.29759",1,"3.307",1,"-4.44595","122.4563"
"2024-04-12 21:30:00",TOROBULU,"3.32859",1,"3.338",1,"-4.44595","122.4563"
"2024-04-12 21:20:00",TOROBULU,"3.35059",1,"3.359",1,"-4.44595","122.4563"
"2024-04-12 21:10:00",TOROBULU,"3.36659",1,"3.375",1,"-4.44595","122.4563"
"2024-04-12 21:00:00",TOROBULU,"3.37159",1,"3.383",1,"-4.44595","122.4563"
"2024-04-12 20:50:00",TOROBULU,"3.37559",1,"3.385",1,"-4.44595","122.4563"
"2024-04-12 20:40:00",TOROBULU,"3.37059",1,"3.381",1,"-4.44595","122.4563"
"2024-04-12 20:30:00",TOROBULU,"3.35859",1,"3.369",1,"-4.44595","122.4563"
"2024-04-12 20:20:00",TOROBULU,"3.33759",1,"3.349",1,"-4.44595","122.4563"
"2024-04-12 20:10:00",TOROBULU,"3.31359",1,"3.324",1,"-4.44595","122.4563"
"2024-04-12 20:00:00",TOROBULU,"3.28559",1,"3.295",1,"-4.44595","122.4563"
"2024-04-12 19:50:00",TOROBULU,"3.25159",1,"3.261",1,"-4.44595","122.4563"
"2024-04-12 19:40:00",TOROBULU,"3.21359",1,"3.221",1,"-4.44595","122.4563"
"2024-04-12 19:30:00",TOROBULU,"3.17059",1,"3.175",1,"-4.44595","122.4563"
"2024-04-12 19:20:00",TOROBULU,"3.11759",1,"3.124",1,"-4.44595","122.4563"
"2024-04-12 19:10:00",TOROBULU,"3.06659",1,"3.072",1,"-4.44595","122.4563"
"2024-04-12 19:00:00",TOROBULU,"3.00759",1,"3.014",1,"-4.44595","122.4563"
"2024-04-12 18:50:00",TOROBULU,"2.95059",1,"2.956",1,"-4.44595","122.4563"
"2024-04-12 18:40:00",TOROBULU,"2.89559",1,"2.899",1,"-4.44595","122.4563"
"2024-04-12 18:30:00",TOROBULU,"2.84059",1,"2.841",1,"-4.44595","122.4563"
"2024-04-12 18:20:00",TOROBULU,"2.77159",1,"2.771",1,"-4.44595","122.4563"
"2024-04-12 18:10:00",TOROBULU,"2.70259",1,"2.703",1,"-4.44595","122.4563"
"2024-04-12 18:00:00",TOROBULU,"2.63359",1,"2.631",1,"-4.44595","122.4563"
"2024-04-12 17:50:00",TOROBULU,"2.56059",1,"2.555",1,"-4.44595","122.4563"
"2024-04-12 17:40:00",TOROBULU,"2.47259",1,"2.466",1,"-4.44595","122.4563"
"2024-04-12 17:30:00",TOROBULU,"2.38159",1,"2.375",1,"-4.44595","122.4563"
"2024-04-12 17:20:00",TOROBULU,"2.28859",1,"2.282",1,"-4.44595","122.4563"
"2024-04-12 17:10:00",TOROBULU,"2.19759",1,"2.187",1,"-4.44595","122.4563"
"2024-04-12 17:00:00",TOROBULU,"2.09259",1,"2.076",1,"-4.44595","122.4563"
"2024-04-12 16:50:00",TOROBULU,"1.97759",1,"1.96",1,"-4.44595","122.4563"
"2024-04-12 16:40:00",TOROBULU,"1.86159",1,"1.846",1,"-4.44595","122.4563"
"2024-04-12 16:30:00",TOROBULU,"1.74759",1,"1.732",1,"-4.44595","122.4563"
"2024-04-12 16:20:00",TOROBULU,"1.63859",1,"1.62",1,"-4.44595","122.4563"
"2024-04-12 16:10:00",TOROBULU,"1.53259",1,"1.51",1,"-4.44595","122.4563"
"2024-04-12 16:00:00",TOROBULU,"1.43359",1,"1.407",1,"-4.44595","122.4563"
"2024-04-12 15:50:00",TOROBULU,"1.32359",1,"1.296",1,"-4.44595","122.4563"
"2024-04-12 15:40:00",TOROBULU,"1.23159",1,"1.202",1,"-4.44595","122.4563"
"2024-04-12 15:30:00",TOROBULU,"1.13159",1,"1.1",1,"-4.44595","122.4563"
"2024-04-12 15:20:00",TOROBULU,"1.04759",1,"1.014",1,"-4.44595","122.4563"
"2024-04-12 15:10:00",TOROBULU,"0.96959",1,"0.936",1,"-4.44595","122.4563"
"2024-04-12 15:00:00",TOROBULU,"0.90359",1,"0.868",1,"-4.44595","122.4563"
"2024-04-12 14:50:00",TOROBULU,"0.84159",1,"0.806",1,"-4.44595","122.4563"
"2024-04-12 14:40:00",TOROBULU,"0.78359",1,"0.745",1,"-4.44595","122.4563"
"2024-04-12 14:30:00",TOROBULU,"0.74359",1,"0.706",1,"-4.44595","122.4563"
"2024-04-12 14:20:00",TOROBULU,"0.72059",1,"0.682",1,"-4.44595","122.4563"
"2024-04-12 14:10:00",TOROBULU,"0.70859",1,"0.671",1,"-4.44595","122.4563"
"2024-04-12 14:00:00",TOROBULU,"0.70859",1,"0.672",1,"-4.44595","122.4563"
"2024-04-12 13:50:00",TOROBULU,"0.72059",1,"0.685",1,"-4.44595","122.4563"
"2024-04-12 13:40:00",TOROBULU,"0.74259",1,"0.707",1,"-4.44595","122.4563"
"2024-04-12 13:30:00",TOROBULU,"0.78659",1,"0.752",1,"-4.44595","122.4563"
"2024-04-12 13:20:00",TOROBULU,"0.83359",1,"0.801",1,"-4.44595","122.4563"
"2024-04-12 13:10:00",TOROBULU,"0.89359",1,"0.861",1,"-4.44595","122.4563"
"2024-04-12 13:00:00",TOROBULU,"0.96259",1,"0.933",1,"-4.44595","122.4563"
"2024-04-12 12:50:00",TOROBULU,"1.03459",1,"1.007",1,"-4.44595","122.4563"
"2024-04-12 12:40:00",TOROBULU,"1.11259",1,"1.085",1,"-4.44595","122.4563"
"2024-04-12 12:30:00",TOROBULU,"1.20359",1,"1.177",1,"-4.44595","122.4563"
"2024-04-12 12:20:00",TOROBULU,"1.29859",1,"1.273",1,"-4.44595","122.4563"
"2024-04-12 12:10:00",TOROBULU,"1.40359",1,"1.379",1,"-4.44595","122.4563"
"2024-04-12 12:00:00",TOROBULU,"1.50859",1,"1.49",1,"-4.44595","122.4563"
"2024-04-12 11:50:00",TOROBULU,"1.62059",1,"1.601",1,"-4.44595","122.4563"
"2024-04-12 11:40:00",TOROBULU,"1.73359",1,"1.714",1,"-4.44595","122.4563"
"2024-04-12 11:30:00",TOROBULU,"1.85559",1,"1.837",1,"-4.44595","122.4563"
"2024-04-12 11:20:00",TOROBULU,"1.97859",1,"1.965",1,"-4.44595","122.4563"
"2024-04-12 11:10:00",TOROBULU,"2.09759",1,"2.088",1,"-4.44595","122.4563"
"2024-04-12 11:00:00",TOROBULU,"2.21159",1,"2.205",1,"-4.44595","122.4563"
"2024-04-12 10:50:00",TOROBULU,"2.33559",1,"2.332",1,"-4.44595","122.4563"
"2024-04-12 10:40:00",TOROBULU,"2.45859",1,"2.457",1,"-4.44595","122.4563"
"2024-04-12 10:30:00",TOROBULU,"2.57759",1,"2.578",1,"-4.44595","122.4563"
"2024-04-12 10:20:00",TOROBULU,"2.68759",1,"2.69",1,"-4.44595","122.4563"
"2024-04-12 10:10:00",TOROBULU,"2.80059",1,"2.807",1,"-4.44595","122.4563"
"2024-04-12 10:00:00",TOROBULU,"2.90859",1,"2.915",1,"-4.44595","122.4563"
"2024-04-12 09:50:00",TOROBULU,"3.00959",1,"3.018",1,"-4.44595","122.4563"
"2024-04-12 09:40:00",TOROBULU,"3.10659",1,"3.115",1,"-4.44595","122.4563"
"2024-04-12 09:30:00",TOROBULU,"3.20059",1,"3.213",1,"-4.44595","122.4563"
"2024-04-12 09:20:00",TOROBULU,"3.28759",1,"3.301",1,"-4.44595","122.4563"
"2024-04-12 09:10:00",TOROBULU,"3.36359",1,"3.382",1,"-4.44595","122.4563"
"2024-04-12 09:00:00",TOROBULU,"3.43759",1,"3.456",1,"-4.44595","122.4563"
"2024-04-12 08:50:00",TOROBULU,"3.50859",1,"3.526",1,"-4.44595","122.4563"
"2024-04-12 08:40:00",TOROBULU,"3.57359",1,"3.59",1,"-4.44595","122.4563"
"2024-04-12 08:30:00",TOROBULU,"3.63159",1,"3.649",1,"-4.44595","122.4563"
"2024-04-12 08:20:00",TOROBULU,"3.68259",1,"3.702",1,"-4.44595","122.4563"
"2024-04-12 08:10:00",TOROBULU,"3.72659",1,"3.746",1,"-4.44595","122.4563"
"2024-04-12 08:00:00",TOROBULU,"3.75659",1,"3.776",1,"-4.44595","122.4563"
"2024-04-12 07:50:00",TOROBULU,"3.77559",1,"3.795",1,"-4.44595","122.4563"
"2024-04-12 07:40:00",TOROBULU,"3.79059",1,"3.812",1,"-4.44595","122.4563"
"2024-04-12 07:30:00",TOROBULU,"3.81059",1,"3.832",1,"-4.44595","122.4563"
"2024-04-12 07:20:00",TOROBULU,"3.81459",1,"3.838",1,"-4.44595","122.4563"
"2024-04-12 07:10:00",TOROBULU,"3.80659",1,"3.826",1,"-4.44595","122.4563"
"2024-04-12 07:00:00",TOROBULU,"3.79059",1,"3.809",1,"-4.44595","122.4563"
"2024-04-12 06:50:00",TOROBULU,"3.77459",1,"3.792",1,"-4.44595","122.4563"
"2024-04-12 06:40:00",TOROBULU,"3.75859",1,"3.776",1,"-4.44595","122.4563"
"2024-04-12 06:30:00",TOROBULU,"3.73359",1,"3.751",1,"-4.44595","122.4563"
"2024-04-12 06:20:00",TOROBULU,"3.70259",1,"3.72",1,"-4.44595","122.4563"
"2024-04-12 06:10:00",TOROBULU,"3.66559",1,"3.68",1,"-4.44595","122.4563"
"2024-04-12 06:00:00",TOROBULU,"3.61559",1,"3.632",1,"-4.44595","122.4563"
"2024-04-12 05:50:00",TOROBULU,"3.56159",1,"3.578",1,"-4.44595","122.4563"
"2024-04-12 05:40:00",TOROBULU,"3.50559",1,"3.522",1,"-4.44595","122.4563"
"2024-04-12 05:30:00",TOROBULU,"3.45559",1,"3.473",1,"-4.44595","122.4563"
"2024-04-12 05:20:00",TOROBULU,"3.39859",1,"3.413",1,"-4.44595","122.4563"
"2024-04-12 05:10:00",TOROBULU,"3.31959",1,"3.335",1,"-4.44595","122.4563"
"2024-04-12 05:00:00",TOROBULU,"3.23359",1,"3.246",1,"-4.44595","122.4563"
"2024-04-12 04:50:00",TOROBULU,"3.16359",1,"3.173",1,"-4.44595","122.4563"
"2024-04-12 04:40:00",TOROBULU,"3.09559",1,"3.106",1,"-4.44595","122.4563"
"2024-04-12 04:30:00",TOROBULU,"3.01159",1,"3.021",1,"-4.44595","122.4563"
"2024-04-12 04:20:00",TOROBULU,"2.92059",1,"2.927",1,"-4.44595","122.4563"
"2024-04-12 04:10:00",TOROBULU,"2.83059",1,"2.836",1,"-4.44595","122.4563"
"2024-04-12 04:00:00",TOROBULU,"2.73459",1,"2.739",1,"-4.44595","122.4563"
"2024-04-12 03:50:00",TOROBULU,"2.64659",1,"2.651",1,"-4.44595","122.4563"
"2024-04-12 03:40:00",TOROBULU,"2.55059",1,"2.554",1,"-4.44595","122.4563"
"2024-04-12 03:30:00",TOROBULU,"2.46259",1,"2.465",1,"-4.44595","122.4563"
"2024-04-12 03:20:00",TOROBULU,"2.38259",1,"2.38",1,"-4.44595","122.4563"
"2024-04-12 03:10:00",TOROBULU,"2.30159",1,"2.294",1,"-4.44595","122.4563"
"2024-04-12 03:00:00",TOROBULU,"2.21759",1,"2.207",1,"-4.44595","122.4563"
"2024-04-12 02:50:00",TOROBULU,"2.13459",1,"2.124",1,"-4.44595","122.4563"
"2024-04-12 02:40:00",TOROBULU,"2.06959",1,"2.057",1,"-4.44595","122.4563"
"2024-04-12 02:30:00",TOROBULU,"2.01259",1,"1.997",1,"-4.44595","122.4563"
"2024-04-12 02:20:00",TOROBULU,"1.96359",1,"1.952",1,"-4.44595","122.4563"
"2024-04-12 02:10:00",TOROBULU,"1.91959",1,"1.907",1,"-4.44595","122.4563"
"2024-04-12 02:00:00",TOROBULU,"1.88059",1,"1.868",1,"-4.44595","122.4563"
"2024-04-12 01:50:00",TOROBULU,"1.84959",1,"1.834",1,"-4.44595","122.4563"
"2024-04-12 01:40:00",TOROBULU,"1.82559",1,"1.809",1,"-4.44595","122.4563"
"2024-04-12 01:30:00",TOROBULU,"1.81459",1,"1.797",1,"-4.44595","122.4563"
"2024-04-12 01:20:00",TOROBULU,"1.81359",1,"1.798",1,"-4.44595","122.4563"
"2024-04-12 01:10:00",TOROBULU,"1.82159",1,"1.804",1,"-4.44595","122.4563"
"2024-04-12 01:00:00",TOROBULU,"1.82759",1,"1.813",1,"-4.44595","122.4563"
"2024-04-12 00:50:00",TOROBULU,"1.84759",1,"1.831",1,"-4.44595","122.4563"
"2024-04-12 00:40:00",TOROBULU,"1.87859",1,"1.862",1,"-4.44595","122.4563"
"2024-04-12 00:30:00",TOROBULU,"1.91659",1,"1.9",1,"-4.44595","122.4563"
"2024-04-12 00:20:00",TOROBULU,"1.96359",1,"1.948",1,"-4.44595","122.4563"
"2024-04-12 00:10:00",TOROBULU,"2.01559",1,"2.003",1,"-4.44595","122.4563"
"2024-04-12 00:00:00",TOROBULU,"2.07159",1,"2.062",1,"-4.44595","122.4563"
"2024-04-11 23:50:00",TOROBULU,"2.13059",1,"2.122",1,"-4.44595","122.4563"
"2024-04-11 23:40:00",TOROBULU,"2.19159",1,"2.185",1,"-4.44595","122.4563"
"2024-04-11 23:30:00",TOROBULU,"2.26259",1,"2.256",1,"-4.44595","122.4563"
"2024-04-11 23:20:00",TOROBULU,"2.33659",1,"2.331",1,"-4.44595","122.4563"
"2024-04-11 23:10:00",TOROBULU,"2.41459",1,"2.41",1,"-4.44595","122.4563"
"2024-04-11 23:00:00",TOROBULU,"2.48659",1,"2.483",1,"-4.44595","122.4563"
"2024-04-11 22:50:00",TOROBULU,"2.56459",1,"2.562",1,"-4.44595","122.4563"
"2024-04-11 22:40:00",TOROBULU,"2.64259",1,"2.644",1,"-4.44595","122.4563"
"2024-04-11 22:30:00",TOROBULU,"2.72659",1,"2.729",1,"-4.44595","122.4563"
"2024-04-11 22:20:00",TOROBULU,"2.81059",1,"2.812",1,"-4.44595","122.4563"
"2024-04-11 22:10:00",TOROBULU,"2.89259",1,"2.896",1,"-4.44595","122.4563"
"2024-04-11 22:00:00",TOROBULU,"2.97759",1,"2.984",1,"-4.44595","122.4563"
"2024-04-11 21:50:00",TOROBULU,"3.05959",1,"3.067",1,"-4.44595","122.4563"
"2024-04-11 21:40:00",TOROBULU,"3.14259",1,"3.152",1,"-4.44595","122.4563"
"2024-04-11 21:30:00",TOROBULU,"3.21259",1,"3.222",1,"-4.44595","122.4563"
"2024-04-11 21:20:00",TOROBULU,"3.27759",1,"3.289",1,"-4.44595","122.4563"
"2024-04-11 21:10:00",TOROBULU,"3.33559",1,"3.348",1,"-4.44595","122.4563"
"2024-04-11 21:00:00",TOROBULU,"3.38359",1,"3.396",1,"-4.44595","122.4563"
"2024-04-11 20:50:00",TOROBULU,"3.42559",1,"3.438",1,"-4.44595","122.4563"
"2024-04-11 20:40:00",TOROBULU,"3.45659",1,"3.47",1,"-4.44595","122.4563"
"2024-04-11 20:30:00",TOROBULU,"3.47859",1,"3.494",1,"-4.44595","122.4563"
"2024-04-11 20:20:00",TOROBULU,"3.49159",1,"3.506",1,"-4.44595","122.4563"
"2024-04-11 20:10:00",TOROBULU,"3.50359",1,"3.517",1,"-4.44595","122.4563"
"2024-04-11 20:00:00",TOROBULU,"3.50359",1,"3.518",1,"-4.44595","122.4563"
"2024-04-11 19:50:00",TOROBULU,"3.49459",1,"3.508",1,"-4.44595","122.4563"
"2024-04-11 19:40:00",TOROBULU,"3.48459",1,"3.497",1,"-4.44595","122.4563"
"2024-04-11 19:30:00",TOROBULU,"3.47459",1,"3.487",1,"-4.44595","122.4563"
"2024-04-11 19:20:00",TOROBULU,"3.45059",1,"3.461",1,"-4.44595","122.4563"
"2024-04-11 19:10:00",TOROBULU,"3.40859",1,"3.419",1,"-4.44595","122.4563"
"2024-04-11 19:00:00",TOROBULU,"3.36759",1,"3.377",1,"-4.44595","122.4563"
"2024-04-11 18:50:00",TOROBULU,"3.32659",1,"3.334",1,"-4.44595","122.4563"
"2024-04-11 18:40:00",TOROBULU,"3.27259",1,"3.28",1,"-4.44595","122.4563"
