MESSAGEDATE,"station_name","wl_radar","wl_radar_QC",lat,lon
"2023-11-17 19:40:00","KAYANGAN LOMBOK","-2.082",1,"-8.4857","116.67398"
"2023-11-17 19:50:00","KAYANGAN LOMBOK","-2.289",1,"-8.4857","116.67398"
"2023-11-17 20:00:00","KAYANGAN LOMBOK","-2.468",1,"-8.4857","116.67398"
"2023-11-17 20:10:00","KAYANGAN LOMBOK","-2.627",1,"-8.4857","116.67398"
"2023-11-17 20:20:00","KAYANGAN LOMBOK","-2.819",1,"-8.4857","116.67398"
"2023-11-17 20:30:00","KAYANGAN LOMBOK","-3.023",1,"-8.4857","116.67398"
"2023-11-17 20:40:00","KAYANGAN LOMBOK","-3.229",1,"-8.4857","116.67398"
"2023-11-17 20:50:00","KAYANGAN LOMBOK","-3.368",1,"-8.4857","116.67398"
"2023-11-17 21:00:00","KAYANGAN LOMBOK","-3.531",1,"-8.4857","116.67398"
"2023-11-17 21:10:00","KAYANGAN LOMBOK","-3.72",1,"-8.4857","116.67398"
"2023-11-17 21:20:00","KAYANGAN LOMBOK","-3.944",1,"-8.4857","116.67398"
"2023-11-17 21:30:00","KAYANGAN LOMBOK","-4.167",1,"-8.4857","116.67398"
"2023-11-17 21:40:00","KAYANGAN LOMBOK","-4.305",1,"-8.4857","116.67398"
"2023-11-17 21:50:00","KAYANGAN LOMBOK","-4.465",1,"-8.4857","116.67398"
"2023-11-17 22:00:00","KAYANGAN LOMBOK","-4.606",1,"-8.4857","116.67398"
"2023-11-17 22:10:00","KAYANGAN LOMBOK","-4.771",1,"-8.4857","116.67398"
"2023-11-17 22:20:00","KAYANGAN LOMBOK","-4.952",1,"-8.4857","116.67398"
"2023-11-17 22:30:00","KAYANGAN LOMBOK","-5.097",1,"-8.4857","116.67398"
"2023-11-17 22:40:00","KAYANGAN LOMBOK","-5.202",1,"-8.4857","116.67398"
"2023-11-17 22:50:00","KAYANGAN LOMBOK","-5.372",1,"-8.4857","116.67398"
"2023-11-17 23:00:00","KAYANGAN LOMBOK","-5.515",1,"-8.4857","116.67398"
"2023-11-17 23:10:00","KAYANGAN LOMBOK","-5.673",1,"-8.4857","116.67398"
"2023-11-17 23:20:00","KAYANGAN LOMBOK","-5.813",1,"-8.4857","116.67398"
"2023-11-17 23:30:00","KAYANGAN LOMBOK","-5.862",1,"-8.4857","116.67398"
"2023-11-17 23:40:00","KAYANGAN LOMBOK","-5.938",1,"-8.4857","116.67398"
"2023-11-17 23:50:00","KAYANGAN LOMBOK","-6.01",1,"-8.4857","116.67398"
"2023-11-18 00:00:00","KAYANGAN LOMBOK","-6.09",1,"-8.4857","116.67398"
"2023-11-18 00:10:00","KAYANGAN LOMBOK","-6.192",1,"-8.4857","116.67398"
"2023-11-18 00:20:00","KAYANGAN LOMBOK","-6.202",1,"-8.4857","116.67398"
"2023-11-18 00:30:00","KAYANGAN LOMBOK","-6.215",1,"-8.4857","116.67398"
"2023-11-18 00:40:00","KAYANGAN LOMBOK","-6.226",1,"-8.4857","116.67398"
"2023-11-18 00:50:00","KAYANGAN LOMBOK","-6.234",1,"-8.4857","116.67398"
"2023-11-18 01:00:00","KAYANGAN LOMBOK","-6.239",1,"-8.4857","116.67398"
"2023-11-18 01:10:00","KAYANGAN LOMBOK","-6.185",1,"-8.4857","116.67398"
"2023-11-18 01:20:00","KAYANGAN LOMBOK","-6.149",1,"-8.4857","116.67398"
"2023-11-18 01:30:00","KAYANGAN LOMBOK","-6.087",1,"-8.4857","116.67398"
"2023-11-18 01:40:00","KAYANGAN LOMBOK","-6.033",1,"-8.4857","116.67398"
"2023-11-18 01:50:00","KAYANGAN LOMBOK","-5.98",1,"-8.4857","116.67398"
"2023-11-18 02:00:00","KAYANGAN LOMBOK","-5.903",1,"-8.4857","116.67398"
"2023-11-18 02:10:00","KAYANGAN LOMBOK","-5.794",1,"-8.4857","116.67398"
"2023-11-18 02:20:00","KAYANGAN LOMBOK","-5.706",1,"-8.4857","116.67398"
"2023-11-18 02:30:00","KAYANGAN LOMBOK","-5.603",1,"-8.4857","116.67398"
"2023-11-18 02:40:00","KAYANGAN LOMBOK","-5.467",1,"-8.4857","116.67398"
"2023-11-18 02:50:00","KAYANGAN LOMBOK","-5.322",1,"-8.4857","116.67398"
"2023-11-18 03:00:00","KAYANGAN LOMBOK","-5.236",1,"-8.4857","116.67398"
"2023-11-18 03:10:00","KAYANGAN LOMBOK","-5.101",1,"-8.4857","116.67398"
"2023-11-18 03:20:00","KAYANGAN LOMBOK","-5.04",1,"-8.4857","116.67398"
"2023-11-18 03:30:00","KAYANGAN LOMBOK","-4.902",1,"-8.4857","116.67398"
"2023-11-18 03:40:00","KAYANGAN LOMBOK","-4.745",1,"-8.4857","116.67398"
"2023-11-18 03:50:00","KAYANGAN LOMBOK","-4.619",1,"-8.4857","116.67398"
"2023-11-18 04:00:00","KAYANGAN LOMBOK","-4.509",1,"-8.4857","116.67398"
"2023-11-18 04:10:00","KAYANGAN LOMBOK","-4.412",1,"-8.4857","116.67398"
"2023-11-18 04:20:00","KAYANGAN LOMBOK","-4.324",1,"-8.4857","116.67398"
"2023-11-18 04:30:00","KAYANGAN LOMBOK","-4.229",1,"-8.4857","116.67398"
"2023-11-18 04:40:00","KAYANGAN LOMBOK","-4.144",1,"-8.4857","116.67398"
"2023-11-18 04:50:00","KAYANGAN LOMBOK","-4.023",1,"-8.4857","116.67398"
"2023-11-18 05:00:00","KAYANGAN LOMBOK","-3.883",1,"-8.4857","116.67398"
"2023-11-18 05:10:00","KAYANGAN LOMBOK","-3.752",1,"-8.4857","116.67398"
"2023-11-18 05:20:00","KAYANGAN LOMBOK","-3.575",1,"-8.4857","116.67398"
"2023-11-18 05:30:00","KAYANGAN LOMBOK","-3.477",1,"-8.4857","116.67398"
"2023-11-18 05:40:00","KAYANGAN LOMBOK","-3.371",1,"-8.4857","116.67398"
"2023-11-18 05:50:00","KAYANGAN LOMBOK","-3.263",1,"-8.4857","116.67398"
"2023-11-18 06:00:00","KAYANGAN LOMBOK","-3.14",1,"-8.4857","116.67398"
